From Date,PM2.5,PM10,NO2,SO2
19/11/2022 00:00,79.8,173.01,34.16,2
20/11/2022 00:00,79.57,166.62,37.33,1.32
21/11/2022 00:00,78.78,163.62,37.11,3.01
22/11/2022 00:00,79.76,170.58,36.6,2.23
23/11/2022 00:00,79.75,162.94,30.11,2.87
24/11/2022 00:00,81.14,167.65,30.48,2.78
25/11/2022 00:00,79.1,167.07,32.49,2.57
26/11/2022 00:00,79.41,173.85,37.92,2.41
27/11/2022 00:00,79.09,166.6,38.72,1.87
28/11/2022 00:00,80.82,156.46,38.05,1.47
29/11/2022 00:00,74.07,153.65,40.62,2.71
30/11/2022 00:00,80.86,169.67,35.93,2.04
01/12/2022 00:00,81.06,167.85,34.91,1.9
02/12/2022 00:00,79.12,174.11,33.47,2.11
03/12/2022 00:00,73.73,158.47,34.24,1.7
04/12/2022 00:00,79.96,170.23,33.38,1.76
05/12/2022 00:00,79.56,178.47,38.35,2.54
06/12/2022 00:00,81.15,177.71,38.93,2.87
07/12/2022 00:00,77.89,173.75,34.34,1.54
08/12/2022 00:00,79.82,166.89,38.31,1.95
09/12/2022 00:00,79.64,168.08,47.03,1.44
10/12/2022 00:00,80.28,168.87,40.95,1.81
11/12/2022 00:00,60.83,None,28.05,2.04
12/12/2022 00:00,50.96,None,23.4,2.39
13/12/2022 00:00,49.56,172.67,23.48,2.33
14/12/2022 00:00,49.88,138.06,25.32,2.48
15/12/2022 00:00,70.95,146.95,27.06,2.48
16/12/2022 00:00,77.53,153.43,30.32,2.46
17/12/2022 00:00,80.33,157.94,31.05,1.85
18/12/2022 00:00,77.04,166.69,33.91,2.45
19/12/2022 00:00,79.9,168.56,34.32,1.71
20/12/2022 00:00,79.58,173.83,37.11,2.69
21/12/2022 00:00,80.68,177.14,35.43,1.91
22/12/2022 00:00,79.58,169.53,36.1,2.3
23/12/2022 00:00,76.56,170.12,38.41,2.01
24/12/2022 00:00,79.29,179.72,44.94,1.99
25/12/2022 00:00,79.43,168.21,40.91,1.81
26/12/2022 00:00,62.05,149.85,33.79,2.31
27/12/2022 00:00,49.75,128.93,30.09,2.92
28/12/2022 00:00,48.14,104.75,27.66,2.29
29/12/2022 00:00,72.29,145.49,31.76,2.21
30/12/2022 00:00,74.93,153.47,31.72,1.8
31/12/2022 00:00,76.49,108.76,28.52,1.39
01/01/2023 00:00,None,None,None,None
02/01/2023 00:00,80,177.21,39.86,3.19
03/01/2023 00:00,None,158.05,34.62,1.74
04/01/2023 00:00,76.42,152.11,35.67,1.86
05/01/2023 00:00,79.27,160.4,38.32,1.44
06/01/2023 00:00,79.98,173.47,37.43,1.84
07/01/2023 00:00,80.28,175.64,36.48,1.69
08/01/2023 00:00,77.22,170.9,38.44,2.46
09/01/2023 00:00,78.67,169.33,38.22,2.86
10/01/2023 00:00,81.19,178.11,42.42,1.75
11/01/2023 00:00,79.84,173.3,41.81,1.43
12/01/2023 00:00,75.78,162.04,40.39,2.17
13/01/2023 00:00,77,166.04,38.67,1.88
14/01/2023 00:00,None,177.24,44.11,2.73
15/01/2023 00:00,None,163.28,39.29,1.6
16/01/2023 00:00,None,134.3,39.41,3.19
17/01/2023 00:00,None,143.93,44.24,2.05
18/01/2023 00:00,None,144.69,41.07,1.23
19/01/2023 00:00,None,152.51,44.61,1.86
20/01/2023 00:00,75.05,168.84,35.8,1.81
21/01/2023 00:00,76.01,168.95,37.69,3.06
22/01/2023 00:00,73.15,175.76,36.65,0.81
23/01/2023 00:00,77.36,172.76,35.85,4.13
24/01/2023 00:00,49.91,155.01,34.52,4.01
25/01/2023 00:00,52.61,159.94,34.89,4.49
26/01/2023 00:00,71.95,176.38,39.32,4.38
27/01/2023 00:00,78.52,175.77,40.32,4.01
28/01/2023 00:00,80.01,176.24,40.93,3.79
29/01/2023 00:00,80.8,175.04,41.72,4.36
30/01/2023 00:00,76.81,178.02,36.05,4.68
31/01/2023 00:00,76.99,170.2,37.89,4.67
01/02/2023 00:00,80.74,179.35,35.82,5.49
02/02/2023 00:00,77.8,178.41,40,4.18
03/02/2023 00:00,67.98,165.79,41.96,4.88
04/02/2023 00:00,76.88,179.28,46.59,3.84
05/02/2023 00:00,73,175.46,45.51,4.01
06/02/2023 00:00,77.1,175.46,42.26,3.96
07/02/2023 00:00,72.21,164.24,37.46,4.09
08/02/2023 00:00,77.28,174.99,37.37,4.06
09/02/2023 00:00,76.02,179.53,38.04,4.55
10/02/2023 00:00,70.38,171.27,37.87,4.43
11/02/2023 00:00,71.11,175.03,42.37,5.17
12/02/2023 00:00,69.25,170.9,40.99,4
13/02/2023 00:00,54.45,166.52,41.99,4.01
14/02/2023 00:00,65.86,171.85,43.05,4.67
15/02/2023 00:00,66.6,171.84,44.48,4.31
16/02/2023 00:00,68.39,178.79,44.7,4.1
17/02/2023 00:00,71.27,171.06,40.57,4.61
18/02/2023 00:00,72.65,175.11,45.62,3.52
19/02/2023 00:00,65.7,159.25,40.93,3.55
20/02/2023 00:00,69.92,160.55,46.2,2.21
21/02/2023 00:00,77,177.89,34.94,1.49
22/02/2023 00:00,79.61,178.93,34.89,3.67
23/02/2023 00:00,79.22,180.48,34.42,4.81
24/02/2023 00:00,75.49,179.15,34.31,4.37
25/02/2023 00:00,78.22,179.01,38.44,4.35
26/02/2023 00:00,75.19,177.24,39.79,4.14
27/02/2023 00:00,69.11,163.16,38.84,3.57
28/02/2023 00:00,71.2,164.85,38.88,4.25
01/03/2023 00:00,76.15,181.37,45.45,4.54
02/03/2023 00:00,73.64,167.22,43.93,4.03
03/03/2023 00:00,79.58,176.24,44.06,3.86
04/03/2023 00:00,76,180,54.9,2.6
